event_id,customer_id,subscription_id,event_date,event_type,old_plan_id,new_plan_id,old_locations,new_locations,old_discount_pct,new_discount_pct
EVT_00331,CUST_03890,SUB_03890,2023-02-19,signup,,2,,1,,0.1
EVT_00332,CUST_04269,SUB_04269,2023-02-19,signup,,1,,1,,0.0
EVT_00333,CUST_06367,SUB_06367,2023-02-19,signup,,1,,1,,0.1
EVT_00334,CUST_02578,SUB_02578,2023-02-20,signup,,2,,1,,0.0
EVT_00335,CUST_05294,SUB_05294,2023-02-20,signup,,1,,1,,0.1
EVT_00336,CUST_05542,SUB_05542,2023-02-20,signup,,2,,2,,0.0
EVT_00337,CUST_05942,SUB_05942,2023-02-20,signup,,1,,1,,0.0
EVT_00338,CUST_00001,SUB_00001,2023-02-21,signup,,2,,2,,0.1
EVT_00339,CUST_00729,SUB_00729,2023-02-21,signup,,1,,1,,0.0
EVT_00340,CUST_02164,SUB_02164,2023-02-21,signup,,2,,1,,0.1
EVT_00341,CUST_03534,SUB_03534,2023-02-21,signup,,1,,1,,0.1
EVT_00342,CUST_04623,SUB_04623,2023-02-21,signup,,3,,8,,0.1
EVT_00343,CUST_05265,SUB_05265,2023-02-21,signup,,3,,7,,0.0
EVT_00344,CUST_01867,SUB_01867,2023-02-22,signup,,1,,1,,0.0
EVT_00345,CUST_02058,SUB_02058,2023-02-22,signup,,2,,7,,0.1
EVT_00346,CUST_03041,SUB_03041,2023-02-22,signup,,1,,3,,0.2
EVT_00347,CUST_03250,SUB_03250,2023-02-22,signup,,1,,1,,0.1
EVT_00348,CUST_04473,SUB_04473,2023-02-22,signup,,1,,1,,0.0
EVT_00349,CUST_04560,SUB_04560,2023-02-22,signup,,1,,1,,0.0
EVT_00350,CUST_05671,SUB_05671,2023-02-22,signup,,3,,2,,0.1
EVT_00351,CUST_05800,SUB_05800,2023-02-22,signup,,3,,8,,0.1
EVT_00352,CUST_05810,SUB_05810,2023-02-22,signup,,1,,1,,0.2
EVT_00353,CUST_06920,SUB_06920,2023-02-22,signup,,2,,4,,0.1
EVT_00354,CUST_00225,SUB_00225,2023-02-23,signup,,1,,1,,0.0
EVT_00355,CUST_00969,SUB_00969,2023-02-23,signup,,1,,1,,0.0
EVT_00356,CUST_02016,SUB_02016,2023-02-23,signup,,3,,7,,0.1
EVT_00357,CUST_02036,SUB_02036,2023-02-23,signup,,2,,1,,0.1
EVT_00358,CUST_02865,SUB_02865,2023-02-23,signup,,2,,1,,0.1
EVT_00359,CUST_03089,SUB_03089,2023-02-23,signup,,3,,3,,0.0
EVT_00360,CUST_04492,SUB_04492,2023-02-23,signup,,2,,4,,0.0
EVT_00361,CUST_04544,SUB_04544,2023-02-23,signup,,1,,1,,0.0
EVT_00362,CUST_00003,SUB_00003,2023-02-24,signup,,1,,1,,0.0
EVT_00363,CUST_00346,SUB_00346,2023-02-24,signup,,2,,4,,0.0
EVT_00364,CUST_01197,SUB_01197,2023-02-24,signup,,1,,1,,0.0
EVT_00365,CUST_01964,SUB_01964,2023-02-24,signup,,2,,1,,0.1
EVT_00366,CUST_03542,SUB_03542,2023-02-24,signup,,1,,1,,0.0
EVT_00367,CUST_03546,SUB_03546,2023-02-24,signup,,3,,8,,0.0
EVT_00368,CUST_04076,SUB_04076,2023-02-24,signup,,1,,1,,0.0
EVT_00369,CUST_04434,SUB_04434,2023-02-24,signup,,2,,5,,0.0
EVT_00370,CUST_05497,SUB_05497,2023-02-24,signup,,1,,1,,0.0
EVT_00371,CUST_05648,SUB_05648,2023-02-24,signup,,2,,3,,0.1
EVT_00372,CUST_06147,SUB_06147,2023-02-24,signup,,2,,3,,0.0
EVT_00373,CUST_06620,SUB_06620,2023-02-24,signup,,1,,1,,0.0
EVT_00374,CUST_02214,SUB_02214,2023-02-25,signup,,2,,4,,0.0
EVT_00375,CUST_03004,SUB_03004,2023-02-25,signup,,2,,2,,0.2
EVT_00376,CUST_04419,SUB_04419,2023-02-25,signup,,2,,1,,0.0
EVT_00377,CUST_03619,SUB_03619,2023-02-26,signup,,1,,1,,0.0
EVT_00378,CUST_03984,SUB_03984,2023-02-26,signup,,1,,1,,0.0
EVT_00379,CUST_04520,SUB_04520,2023-02-26,signup,,1,,1,,0.0
EVT_00380,CUST_04562,SUB_04562,2023-02-26,signup,,1,,1,,0.0
EVT_00381,CUST_05307,SUB_05307,2023-02-26,signup,,2,,3,,0.1
EVT_00382,CUST_06140,SUB_06140,2023-02-26,signup,,1,,1,,0.0
EVT_00383,CUST_06560,SUB_06560,2023-02-26,signup,,2,,2,,0.0
EVT_00384,CUST_06800,SUB_06800,2023-02-26,signup,,1,,1,,0.1
EVT_00385,CUST_06804,SUB_06804,2023-02-26,signup,,2,,7,,0.1
EVT_00386,CUST_01599,SUB_01599,2023-02-27,signup,,2,,2,,0.0
EVT_00387,CUST_02286,SUB_02286,2023-02-27,signup,,2,,2,,0.0
EVT_00388,CUST_02678,SUB_02678,2023-02-27,signup,,2,,1,,0.0
EVT_00389,CUST_03630,SUB_03630,2023-02-27,signup,,1,,5,,0.0
EVT_00390,CUST_03833,SUB_03833,2023-02-27,signup,,2,,1,,0.0
EVT_00391,CUST_04431,SUB_04431,2023-02-27,signup,,1,,1,,0.1
EVT_00392,CUST_04733,SUB_04733,2023-02-27,signup,,2,,2,,0.2
EVT_00393,CUST_02203,SUB_02203,2023-02-28,signup,,1,,1,,0.0
EVT_00394,CUST_04475,SUB_04475,2023-02-28,signup,,1,,1,,0.0
EVT_00395,CUST_04642,SUB_04642,2023-02-28,signup,,1,,1,,0.0
EVT_00396,CUST_04848,SUB_04848,2023-02-28,signup,,1,,1,,0.1
EVT_00397,CUST_05391,SUB_05391,2023-02-28,signup,,1,,1,,0.1
EVT_00398,CUST_05421,SUB_05421,2023-02-28,signup,,3,,4,,0.0
EVT_00399,CUST_06963,SUB_06963,2023-02-28,signup,,2,,2,,0.1
EVT_00400,CUST_00377,,2023-03-01,churn,1,,1,,0.0,
EVT_00401,CUST_01135,SUB_01135,2023-03-01,signup,,1,,1,,0.2
EVT_00402,CUST_01765,,2023-03-01,contraction,3,3,9,8,0.1,0.1
EVT_00403,CUST_02903,,2023-03-01,churn,1,,1,,0.0,
EVT_00404,CUST_03191,,2023-03-01,expansion,2,2,4,5,0.0,0.0
EVT_00405,CUST_03490,SUB_03490,2023-03-01,signup,,3,,8,,0.3
EVT_00406,CUST_03732,,2023-03-01,expansion,1,1,1,2,0.0,0.0
EVT_00407,CUST_03928,,2023-03-01,expansion,2,2,2,3,0.2,0.2
EVT_00408,CUST_03994,,2023-03-01,expansion,2,2,4,5,0.0,0.0
EVT_00409,CUST_04284,,2023-03-01,churn,1,,1,,0.0,
EVT_00410,CUST_04520,,2023-03-01,churn,1,,1,,0.0,
EVT_00411,CUST_04544,,2023-03-01,expansion,1,1,1,2,0.0,0.0
EVT_00412,CUST_04592,,2023-03-01,expansion,2,2,3,4,0.0,0.0
EVT_00413,CUST_05182,,2023-03-01,expansion,2,2,2,3,0.1,0.1
EVT_00414,CUST_05769,SUB_05769,2023-03-01,signup,,1,,1,,0.0
EVT_00415,CUST_05800,,2023-03-01,expansion,3,3,8,9,0.1,0.1
EVT_00416,CUST_05810,,2023-03-01,expansion,1,1,1,2,0.2,0.2
EVT_00417,CUST_06015,,2023-03-01,churn,1,,1,,0.0,
EVT_00418,CUST_06139,,2023-03-01,churn,1,,1,,0.0,
EVT_00419,CUST_00581,SUB_00581,2023-03-02,signup,,2,,1,,0.2
EVT_00420,CUST_00958,SUB_00958,2023-03-02,signup,,3,,2,,0.0
EVT_00421,CUST_01879,SUB_01879,2023-03-02,signup,,1,,1,,0.0
EVT_00422,CUST_02251,SUB_02251,2023-03-02,signup,,2,,3,,0.1
EVT_00423,CUST_02988,SUB_02988,2023-03-02,signup,,3,,7,,0.2
EVT_00424,CUST_04476,SUB_04476,2023-03-02,signup,,1,,1,,0.0
EVT_00425,CUST_04810,SUB_04810,2023-03-02,signup,,2,,1,,0.0
EVT_00426,CUST_06626,SUB_06626,2023-03-02,signup,,1,,1,,0.0
EVT_00427,CUST_01792,SUB_01792,2023-03-03,signup,,2,,2,,0.3
EVT_00428,CUST_03347,SUB_03347,2023-03-03,signup,,1,,1,,0.0
EVT_00429,CUST_04029,SUB_04029,2023-03-03,signup,,1,,1,,0.0
EVT_00430,CUST_05967,SUB_05967,2023-03-03,signup,,2,,3,,0.1
EVT_00431,CUST_06977,SUB_06977,2023-03-03,signup,,1,,1,,0.0
EVT_00432,CUST_00228,SUB_00228,2023-03-04,signup,,1,,3,,0.1
EVT_00433,CUST_00641,SUB_00641,2023-03-04,signup,,2,,7,,0.1
EVT_00434,CUST_02640,SUB_02640,2023-03-04,signup,,2,,1,,0.1
EVT_00435,CUST_02797,SUB_02797,2023-03-04,signup,,1,,1,,0.0
EVT_00436,CUST_02944,SUB_02944,2023-03-04,signup,,1,,4,,0.0
EVT_00437,CUST_03212,SUB_03212,2023-03-04,signup,,2,,1,,0.1
EVT_00438,CUST_04683,SUB_04683,2023-03-04,signup,,2,,2,,0.1
EVT_00439,CUST_04765,SUB_04765,2023-03-04,signup,,1,,1,,0.1
EVT_00440,CUST_05360,SUB_05360,2023-03-04,signup,,3,,6,,0.2
EVT_00441,CUST_05850,SUB_05850,2023-03-04,signup,,1,,1,,0.0
EVT_00442,CUST_06599,SUB_06599,2023-03-04,signup,,2,,2,,0.2
EVT_00443,CUST_00106,SUB_00106,2023-03-05,signup,,2,,1,,0.0
EVT_00444,CUST_00489,SUB_00489,2023-03-05,signup,,1,,1,,0.0
EVT_00445,CUST_00760,SUB_00760,2023-03-05,signup,,1,,1,,0.0
EVT_00446,CUST_03874,SUB_03874,2023-03-05,signup,,1,,1,,0.0
EVT_00447,CUST_04192,SUB_04192,2023-03-05,signup,,1,,1,,0.0
EVT_00448,CUST_05843,SUB_05843,2023-03-05,signup,,3,,8,,0.2
EVT_00449,CUST_05917,SUB_05917,2023-03-05,signup,,1,,1,,0.0
EVT_00450,CUST_06017,SUB_06017,2023-03-05,signup,,1,,4,,0.0
EVT_00451,CUST_06805,SUB_06805,2023-03-05,signup,,1,,1,,0.0
EVT_00452,CUST_00035,SUB_00035,2023-03-06,signup,,2,,1,,0.0
EVT_00453,CUST_00430,SUB_00430,2023-03-06,signup,,2,,8,,0.0
EVT_00454,CUST_00885,SUB_00885,2023-03-06,signup,,1,,1,,0.0
EVT_00455,CUST_01877,SUB_01877,2023-03-06,signup,,1,,1,,0.0
EVT_00456,CUST_02194,SUB_02194,2023-03-06,signup,,2,,1,,0.0
EVT_00457,CUST_02549,SUB_02549,2023-03-06,signup,,1,,1,,0.0
EVT_00458,CUST_03742,SUB_03742,2023-03-06,signup,,1,,1,,0.0
EVT_00459,CUST_04862,SUB_04862,2023-03-06,signup,,3,,3,,0.0
EVT_00460,CUST_00909,SUB_00909,2023-03-07,signup,,1,,1,,0.0
EVT_00461,CUST_01378,SUB_01378,2023-03-07,signup,,2,,2,,0.0
EVT_00462,CUST_02337,SUB_02337,2023-03-07,signup,,2,,1,,0.0
EVT_00463,CUST_03223,SUB_03223,2023-03-07,signup,,1,,1,,0.0
EVT_00464,CUST_03452,SUB_03452,2023-03-07,signup,,1,,1,,0.0
EVT_00465,CUST_04480,SUB_04480,2023-03-07,signup,,2,,2,,0.1
EVT_00466,CUST_04843,SUB_04843,2023-03-07,signup,,1,,1,,0.0
EVT_00467,CUST_00303,SUB_00303,2023-03-08,signup,,1,,1,,0.0
EVT_00468,CUST_00842,SUB_00842,2023-03-08,signup,,1,,1,,0.0
EVT_00469,CUST_00995,SUB_00995,2023-03-08,signup,,1,,1,,0.1
EVT_00470,CUST_02060,SUB_02060,2023-03-08,signup,,1,,1,,0.0
EVT_00471,CUST_06171,SUB_06171,2023-03-08,signup,,1,,1,,0.0
EVT_00472,CUST_00435,SUB_00435,2023-03-09,signup,,2,,2,,0.1
EVT_00473,CUST_02943,SUB_02943,2023-03-09,signup,,1,,1,,0.0
EVT_00474,CUST_04051,SUB_04051,2023-03-09,signup,,1,,1,,0.1
EVT_00475,CUST_04237,SUB_04237,2023-03-09,signup,,1,,1,,0.1
EVT_00476,CUST_04572,SUB_04572,2023-03-09,signup,,1,,1,,0.0
EVT_00477,CUST_05661,SUB_05661,2023-03-09,signup,,1,,1,,0.1
EVT_00478,CUST_06819,SUB_06819,2023-03-09,signup,,1,,1,,0.0
EVT_00479,CUST_02688,SUB_02688,2023-03-10,signup,,1,,1,,0.0
EVT_00480,CUST_05454,SUB_05454,2023-03-10,signup,,1,,1,,0.1
EVT_00481,CUST_06211,SUB_06211,2023-03-10,signup,,3,,7,,0.3
EVT_00482,CUST_01090,SUB_01090,2023-03-11,signup,,1,,1,,0.0
EVT_00483,CUST_01888,SUB_01888,2023-03-11,signup,,2,,1,,0.0
EVT_00484,CUST_02032,SUB_02032,2023-03-11,signup,,1,,1,,0.0
EVT_00485,CUST_02073,SUB_02073,2023-03-11,signup,,1,,1,,0.0
EVT_00486,CUST_02196,SUB_02196,2023-03-11,signup,,1,,1,,0.0
EVT_00487,CUST_03082,SUB_03082,2023-03-11,signup,,3,,2,,0.0
EVT_00488,CUST_03595,SUB_03595,2023-03-11,signup,,1,,1,,0.1
EVT_00489,CUST_04243,SUB_04243,2023-03-11,signup,,3,,7,,0.1
EVT_00490,CUST_04563,SUB_04563,2023-03-11,signup,,2,,2,,0.0
EVT_00491,CUST_00923,SUB_00923,2023-03-12,signup,,2,,1,,0.0
EVT_00492,CUST_02380,SUB_02380,2023-03-12,signup,,3,,8,,0.1
EVT_00493,CUST_02610,SUB_02610,2023-03-12,signup,,2,,4,,0.1
EVT_00494,CUST_03877,SUB_03877,2023-03-12,signup,,1,,1,,0.0
EVT_00495,CUST_04068,SUB_04068,2023-03-12,signup,,1,,1,,0.0
EVT_00496,CUST_04775,SUB_04775,2023-03-12,signup,,1,,1,,0.0
EVT_00497,CUST_06097,SUB_06097,2023-03-12,signup,,1,,1,,0.1
EVT_00498,CUST_06401,SUB_06401,2023-03-12,signup,,1,,1,,0.1
EVT_00499,CUST_06480,SUB_06480,2023-03-12,signup,,1,,1,,0.0
EVT_00500,CUST_00302,SUB_00302,2023-03-13,signup,,2,,3,,0.0
EVT_00501,CUST_00620,SUB_00620,2023-03-13,signup,,1,,1,,0.0
EVT_00502,CUST_00868,SUB_00868,2023-03-13,signup,,1,,1,,0.0
EVT_00503,CUST_03755,SUB_03755,2023-03-13,signup,,1,,2,,0.2
EVT_00504,CUST_03851,SUB_03851,2023-03-13,signup,,2,,3,,0.1
EVT_00505,CUST_05697,SUB_05697,2023-03-13,signup,,2,,1,,0.0
EVT_00506,CUST_05749,SUB_05749,2023-03-13,signup,,1,,1,,0.1
EVT_00507,CUST_05926,SUB_05926,2023-03-13,signup,,1,,1,,0.0
EVT_00508,CUST_01706,SUB_01706,2023-03-14,signup,,3,,4,,0.1
EVT_00509,CUST_02012,SUB_02012,2023-03-14,signup,,2,,3,,0.1
EVT_00510,CUST_02097,SUB_02097,2023-03-14,signup,,2,,1,,0.0
EVT_00511,CUST_02231,SUB_02231,2023-03-14,signup,,1,,1,,0.0
EVT_00512,CUST_03869,SUB_03869,2023-03-14,signup,,2,,3,,0.0
EVT_00513,CUST_05654,SUB_05654,2023-03-14,signup,,1,,4,,0.0
EVT_00514,CUST_00172,SUB_00172,2023-03-15,signup,,2,,4,,0.2
EVT_00515,CUST_04720,SUB_04720,2023-03-15,signup,,2,,2,,0.0
EVT_00516,CUST_05829,SUB_05829,2023-03-15,signup,,2,,2,,0.0
EVT_00517,CUST_05834,SUB_05834,2023-03-15,signup,,1,,1,,0.0
EVT_00518,CUST_06167,SUB_06167,2023-03-15,signup,,1,,1,,0.0
EVT_00519,CUST_06531,SUB_06531,2023-03-15,signup,,3,,7,,0.2
EVT_00520,CUST_00368,SUB_00368,2023-03-16,signup,,3,,1,,0.0
EVT_00521,CUST_01512,SUB_01512,2023-03-16,signup,,2,,3,,0.0
EVT_00522,CUST_04621,SUB_04621,2023-03-16,signup,,1,,1,,0.0
EVT_00523,CUST_05482,SUB_05482,2023-03-16,signup,,1,,1,,0.1
EVT_00524,CUST_05492,SUB_05492,2023-03-16,signup,,2,,5,,0.0
EVT_00525,CUST_05775,SUB_05775,2023-03-16,signup,,1,,2,,0.0
EVT_00526,CUST_01275,SUB_01275,2023-03-17,signup,,2,,2,,0.0
EVT_00527,CUST_01459,SUB_01459,2023-03-17,signup,,3,,8,,0.2
EVT_00528,CUST_03795,SUB_03795,2023-03-17,signup,,1,,1,,0.1
EVT_00529,CUST_04435,SUB_04435,2023-03-17,signup,,2,,1,,0.0
EVT_00530,CUST_04515,SUB_04515,2023-03-17,signup,,1,,1,,0.0
EVT_00531,CUST_06123,SUB_06123,2023-03-17,signup,,2,,1,,0.0
EVT_00532,CUST_06900,SUB_06900,2023-03-17,signup,,1,,1,,0.0
EVT_00533,CUST_00367,SUB_00367,2023-03-18,signup,,3,,5,,0.0
EVT_00534,CUST_00677,SUB_00677,2023-03-18,signup,,2,,4,,0.0
EVT_00535,CUST_01256,SUB_01256,2023-03-18,signup,,1,,1,,0.0
EVT_00536,CUST_03784,SUB_03784,2023-03-18,signup,,1,,1,,0.0
EVT_00537,CUST_03839,SUB_03839,2023-03-18,signup,,2,,6,,0.3
EVT_00538,CUST_04348,SUB_04348,2023-03-18,signup,,2,,2,,0.2
EVT_00539,CUST_04964,SUB_04964,2023-03-18,signup,,1,,1,,0.1
EVT_00540,CUST_06386,SUB_06386,2023-03-18,signup,,1,,1,,0.0
EVT_00541,CUST_06696,SUB_06696,2023-03-18,signup,,1,,1,,0.0
EVT_00542,CUST_01064,SUB_01064,2023-03-19,signup,,1,,1,,0.0
EVT_00543,CUST_03113,SUB_03113,2023-03-19,signup,,1,,1,,0.1
EVT_00544,CUST_05162,SUB_05162,2023-03-19,signup,,1,,3,,0.1
EVT_00545,CUST_05409,SUB_05409,2023-03-19,signup,,1,,1,,0.0
EVT_00546,CUST_06603,SUB_06603,2023-03-19,signup,,2,,4,,0.0
EVT_00547,CUST_06929,SUB_06929,2023-03-19,signup,,1,,1,,0.1
EVT_00548,CUST_06938,SUB_06938,2023-03-19,signup,,1,,1,,0.0
EVT_00549,CUST_01520,SUB_01520,2023-03-20,signup,,1,,1,,0.0
EVT_00550,CUST_02096,SUB_02096,2023-03-20,signup,,2,,4,,0.1
EVT_00551,CUST_00802,SUB_00802,2023-03-21,signup,,2,,1,,0.0
EVT_00552,CUST_01595,SUB_01595,2023-03-21,signup,,3,,1,,0.1
EVT_00553,CUST_02833,SUB_02833,2023-03-21,signup,,2,,3,,0.0
EVT_00554,CUST_03555,SUB_03555,2023-03-21,signup,,1,,1,,0.1
EVT_00555,CUST_04987,SUB_04987,2023-03-21,signup,,1,,1,,0.0
EVT_00556,CUST_05629,SUB_05629,2023-03-21,signup,,1,,1,,0.0
EVT_00557,CUST_05781,SUB_05781,2023-03-21,signup,,3,,7,,0.1
EVT_00558,CUST_06221,SUB_06221,2023-03-21,signup,,1,,1,,0.0
EVT_00559,CUST_02349,SUB_02349,2023-03-22,signup,,2,,5,,0.1
EVT_00560,CUST_02538,SUB_02538,2023-03-22,signup,,1,,1,,0.1
EVT_00561,CUST_02957,SUB_02957,2023-03-22,signup,,1,,1,,0.0
EVT_00562,CUST_02984,SUB_02984,2023-03-22,signup,,3,,8,,0.0
EVT_00563,CUST_03130,SUB_03130,2023-03-22,signup,,1,,1,,0.1
EVT_00564,CUST_05214,SUB_05214,2023-03-22,signup,,1,,1,,0.0
EVT_00565,CUST_06846,SUB_06846,2023-03-22,signup,,1,,1,,0.0
EVT_00566,CUST_00064,SUB_00064,2023-03-23,signup,,2,,1,,0.1
EVT_00567,CUST_01578,SUB_01578,2023-03-23,signup,,2,,3,,0.1
EVT_00568,CUST_04270,SUB_04270,2023-03-23,signup,,1,,1,,0.2
EVT_00569,CUST_04425,SUB_04425,2023-03-23,signup,,1,,1,,0.1
EVT_00570,CUST_05725,SUB_05725,2023-03-23,signup,,2,,1,,0.0
EVT_00571,CUST_06468,SUB_06468,2023-03-23,signup,,2,,2,,0.1
EVT_00572,CUST_00565,SUB_00565,2023-03-24,signup,,2,,2,,0.0
EVT_00573,CUST_01714,SUB_01714,2023-03-24,signup,,1,,1,,0.0
EVT_00574,CUST_02621,SUB_02621,2023-03-24,signup,,1,,1,,0.0
EVT_00575,CUST_02773,SUB_02773,2023-03-24,signup,,2,,1,,0.0
EVT_00576,CUST_02884,SUB_02884,2023-03-24,signup,,1,,1,,0.0
EVT_00577,CUST_03009,SUB_03009,2023-03-24,signup,,1,,1,,0.0
EVT_00578,CUST_03171,SUB_03171,2023-03-24,signup,,1,,1,,0.0
EVT_00579,CUST_06318,SUB_06318,2023-03-24,signup,,1,,1,,0.0
EVT_00580,CUST_06840,SUB_06840,2023-03-24,signup,,2,,2,,0.0
EVT_00581,CUST_02408,SUB_02408,2023-03-25,signup,,2,,2,,0.1
EVT_00582,CUST_02437,SUB_02437,2023-03-25,signup,,1,,1,,0.0
EVT_00583,CUST_02871,SUB_02871,2023-03-25,signup,,1,,1,,0.0
EVT_00584,CUST_03037,SUB_03037,2023-03-25,signup,,2,,1,,0.0
EVT_00585,CUST_04070,SUB_04070,2023-03-25,signup,,1,,1,,0.1
EVT_00586,CUST_04616,SUB_04616,2023-03-25,signup,,3,,6,,0.2
EVT_00587,CUST_05999,SUB_05999,2023-03-25,signup,,1,,1,,0.0
EVT_00588,CUST_06112,SUB_06112,2023-03-25,signup,,2,,1,,0.1
EVT_00589,CUST_00113,SUB_00113,2023-03-26,signup,,3,,7,,0.1
EVT_00590,CUST_00322,SUB_00322,2023-03-26,signup,,2,,2,,0.0
EVT_00591,CUST_02502,SUB_02502,2023-03-26,signup,,1,,1,,0.0
EVT_00592,CUST_03746,SUB_03746,2023-03-26,signup,,2,,4,,0.2
EVT_00593,CUST_05093,SUB_05093,2023-03-26,signup,,2,,5,,0.1
EVT_00594,CUST_06232,SUB_06232,2023-03-26,signup,,2,,6,,0.1
EVT_00595,CUST_00763,SUB_00763,2023-03-27,signup,,1,,1,,0.0
EVT_00596,CUST_00975,SUB_00975,2023-03-27,signup,,1,,1,,0.0
EVT_00597,CUST_01615,SUB_01615,2023-03-27,signup,,1,,2,,0.0
EVT_00598,CUST_02856,SUB_02856,2023-03-27,signup,,1,,1,,0.0
EVT_00599,CUST_03182,SUB_03182,2023-03-27,signup,,2,,7,,0.3
EVT_00600,CUST_03279,SUB_03279,2023-03-27,signup,,1,,1,,0.1
EVT_00601,CUST_04824,SUB_04824,2023-03-27,signup,,1,,1,,0.0
EVT_00602,CUST_05641,SUB_05641,2023-03-27,signup,,2,,1,,0.0
EVT_00603,CUST_00839,SUB_00839,2023-03-28,signup,,2,,2,,0.0
EVT_00604,CUST_02120,SUB_02120,2023-03-28,signup,,2,,2,,0.0
EVT_00605,CUST_02951,SUB_02951,2023-03-28,signup,,2,,3,,0.0
EVT_00606,CUST_03002,SUB_03002,2023-03-28,signup,,2,,1,,0.0
EVT_00607,CUST_00433,SUB_00433,2023-03-29,signup,,1,,1,,0.0
EVT_00608,CUST_06270,SUB_06270,2023-03-29,signup,,1,,1,,0.0
EVT_00609,CUST_06825,SUB_06825,2023-03-29,signup,,2,,1,,0.0
EVT_00610,CUST_00007,SUB_00007,2023-03-30,signup,,1,,1,,0.1
EVT_00611,CUST_00794,SUB_00794,2023-03-30,signup,,1,,1,,0.0
EVT_00612,CUST_01133,SUB_01133,2023-03-30,signup,,1,,1,,0.0
EVT_00613,CUST_03721,SUB_03721,2023-03-30,signup,,1,,1,,0.1
EVT_00614,CUST_04301,SUB_04301,2023-03-30,signup,,1,,1,,0.0
EVT_00615,CUST_05452,SUB_05452,2023-03-30,signup,,1,,1,,0.0
EVT_00616,CUST_05998,SUB_05998,2023-03-30,signup,,1,,1,,0.1
EVT_00617,CUST_06323,SUB_06323,2023-03-30,signup,,1,,1,,0.0
EVT_00618,CUST_06742,SUB_06742,2023-03-30,signup,,1,,1,,0.2
EVT_00619,CUST_01547,SUB_01547,2023-03-31,signup,,1,,1,,0.0
EVT_00620,CUST_01764,SUB_01764,2023-03-31,signup,,2,,2,,0.1
EVT_00621,CUST_04764,SUB_04764,2023-03-31,signup,,1,,5,,0.1
EVT_00622,CUST_05450,SUB_05450,2023-03-31,signup,,1,,1,,0.1
EVT_00623,CUST_06981,SUB_06981,2023-03-31,signup,,1,,1,,0.0
EVT_00624,CUST_00113,,2023-04-01,expansion,3,3,7,8,0.1,0.1
EVT_00625,CUST_00465,SUB_00465,2023-04-01,signup,,1,,1,,0.0
EVT_00626,CUST_00909,,2023-04-01,churn,1,,1,,0.0,
EVT_00627,CUST_01553,,2023-04-01,churn,1,,1,,0.1,
EVT_00628,CUST_01578,,2023-04-01,expansion,2,2,3,4,0.1,0.1
EVT_00629,CUST_01859,,2023-04-01,churn,3,,2,,0.0,
EVT_00630,CUST_02756,,2023-04-01,expansion,1,1,1,2,0.0,0.0
EVT_00631,CUST_02801,,2023-04-01,churn,1,,1,,0.0,
EVT_00632,CUST_02865,,2023-04-01,churn,2,,1,,0.1,
EVT_00633,CUST_02915,SUB_02915,2023-04-01,signup,,2,,2,,0.1
EVT_00634,CUST_02916,,2023-04-01,contraction,3,3,5,4,0.1,0.1
EVT_00635,CUST_02952,SUB_02952,2023-04-01,signup,,1,,1,,0.0
EVT_00636,CUST_03427,,2023-04-01,expansion,2,2,9,10,0.1,0.1
EVT_00637,CUST_03577,,2023-04-01,expansion,2,2,2,3,0.0,0.0
EVT_00638,CUST_04082,,2023-04-01,churn,1,,1,,0.1,
EVT_00639,CUST_04186,,2023-04-01,expansion,1,1,1,2,0.1,0.1
EVT_00640,CUST_04401,SUB_04401,2023-04-01,signup,,1,,1,,0.2
EVT_00641,CUST_04435,,2023-04-01,expansion,2,2,1,2,0.0,0.0
EVT_00642,CUST_04439,SUB_04439,2023-04-01,signup,,2,,3,,0.0
EVT_00643,CUST_04515,,2023-04-01,churn,1,,1,,0.0,
EVT_00644,CUST_04600,,2023-04-01,expansion,1,1,1,2,0.0,0.0
EVT_00645,CUST_04616,,2023-04-01,expansion,3,3,6,7,0.2,0.2
EVT_00646,CUST_04635,,2023-04-01,churn,1,,1,,0.0,
EVT_00647,CUST_05060,,2023-04-01,expansion,3,3,8,9,0.0,0.0
EVT_00648,CUST_05998,,2023-04-01,churn,1,,1,,0.1,
EVT_00649,CUST_06012,SUB_06012,2023-04-01,signup,,2,,6,,0.3
EVT_00650,CUST_06129,,2023-04-01,churn,1,,1,,0.1,
EVT_00651,CUST_06140,,2023-04-01,expansion,1,1,1,2,0.0,0.0
EVT_00652,CUST_06665,SUB_06665,2023-04-01,signup,,1,,1,,0.1
EVT_00653,CUST_06846,,2023-04-01,expansion,1,1,1,2,0.0,0.0
EVT_00654,CUST_06910,,2023-04-01,churn,1,,1,,0.0,
EVT_00655,CUST_02053,SUB_02053,2023-04-02,signup,,2,,2,,0.1
EVT_00656,CUST_02485,SUB_02485,2023-04-02,signup,,2,,1,,0.0
EVT_00657,CUST_02490,SUB_02490,2023-04-02,signup,,2,,3,,0.2
EVT_00658,CUST_03914,SUB_03914,2023-04-02,signup,,2,,4,,0.0
EVT_00659,CUST_04065,SUB_04065,2023-04-02,signup,,1,,1,,0.0
EVT_00660,CUST_05254,SUB_05254,2023-04-02,signup,,1,,1,,0.0
EVT_00661,CUST_02362,SUB_02362,2023-04-03,signup,,2,,3,,0.0
EVT_00662,CUST_06005,SUB_06005,2023-04-03,signup,,1,,1,,0.1
EVT_00663,CUST_00416,SUB_00416,2023-04-04,signup,,1,,1,,0.0
EVT_00664,CUST_00758,SUB_00758,2023-04-04,signup,,2,,5,,0.1
