customer_id,segment,signup_date,initial_plan_key,initial_contract_type,initial_locations,status
CUST_00514,small,2025-03-08,basic,annual,1,active
CUST_00515,small,2024-01-28,pro,monthly,1,active
CUST_00516,mid,2023-06-15,pro,monthly,4,active
CUST_00517,large,2024-01-04,pro,annual,6,active
CUST_00518,mid,2025-09-27,pro,annual,2,active
CUST_00519,small,2024-03-23,basic,monthly,1,active
CUST_00520,mid,2023-09-26,pro,monthly,3,active
CUST_00521,small,2024-11-08,pro,annual,1,active
CUST_00522,mid,2023-05-12,pro,monthly,2,active
CUST_00523,large,2023-12-02,enterprise,annual,7,active
CUST_00524,mid,2025-01-13,pro,annual,5,active
CUST_00525,small,2024-10-03,basic,monthly,1,active
CUST_00526,mid,2025-10-24,pro,monthly,2,active
CUST_00527,mid,2023-08-13,pro,annual,4,active
CUST_00528,mid,2023-09-19,pro,monthly,5,active
CUST_00529,small,2025-05-12,basic,monthly,1,active
CUST_00530,small,2024-01-13,basic,monthly,1,active
CUST_00531,mid,2025-07-01,pro,monthly,4,active
CUST_00532,large,2025-03-18,enterprise,annual,8,active
CUST_00533,small,2023-01-25,basic,monthly,1,active
CUST_00534,small,2025-03-11,basic,monthly,1,active
CUST_00535,small,2023-02-21,basic,monthly,1,active
CUST_00536,small,2023-06-27,pro,monthly,1,active
CUST_00537,small,2025-05-17,basic,monthly,1,active
CUST_00538,small,2023-09-13,pro,monthly,1,active
CUST_00539,mid,2025-06-15,pro,monthly,2,active
CUST_00540,small,2023-07-24,basic,monthly,1,active
CUST_00541,small,2024-09-27,pro,monthly,1,active
CUST_00542,small,2025-08-01,pro,monthly,1,active
CUST_00543,small,2023-07-26,pro,annual,1,active
CUST_00544,small,2025-09-09,basic,monthly,1,active
CUST_00545,small,2024-12-02,basic,annual,1,active
CUST_00546,small,2025-06-27,basic,annual,1,active
CUST_00547,small,2025-11-11,basic,monthly,1,active
CUST_00548,mid,2023-02-08,pro,annual,2,active
CUST_00549,mid,2024-09-17,pro,monthly,2,active
CUST_00550,large,2025-10-02,enterprise,annual,6,active
CUST_00551,mid,2025-05-06,pro,monthly,2,active
CUST_00552,large,2023-02-13,enterprise,annual,6,active
CUST_00553,large,2024-04-18,enterprise,annual,10,active
CUST_00554,small,2025-11-10,basic,monthly,1,active
CUST_00555,small,2024-07-04,basic,annual,1,active
CUST_00556,mid,2025-01-29,basic,annual,2,active
CUST_00557,mid,2025-01-17,pro,monthly,3,active
CUST_00558,large,2023-06-24,pro,annual,6,active
CUST_00559,mid,2024-01-06,pro,annual,2,active
CUST_00560,small,2025-08-16,basic,monthly,1,active
CUST_00561,mid,2023-05-05,pro,annual,2,active
CUST_00562,small,2024-10-27,basic,monthly,1,active
CUST_00563,small,2023-12-13,pro,monthly,1,active
CUST_00564,small,2025-01-29,pro,annual,1,active
CUST_00565,small,2024-08-21,basic,annual,1,active
CUST_00566,mid,2025-03-08,pro,monthly,4,active
CUST_00567,small,2025-11-10,basic,monthly,1,active
CUST_00568,small,2023-11-28,pro,monthly,1,active
CUST_00569,small,2023-10-26,basic,annual,1,active
CUST_00570,small,2024-09-22,basic,monthly,1,active
CUST_00571,small,2024-04-15,basic,annual,1,active
CUST_00572,mid,2023-11-02,pro,annual,5,active
CUST_00573,mid,2025-11-19,pro,annual,3,active
CUST_00574,mid,2025-09-16,pro,monthly,3,active
CUST_00575,small,2025-01-21,basic,annual,1,active
CUST_00576,mid,2025-10-24,basic,annual,2,active
CUST_00577,mid,2023-02-22,pro,annual,3,active
CUST_00578,small,2024-03-29,basic,monthly,1,active
CUST_00579,mid,2024-10-27,pro,annual,2,active
CUST_00580,large,2024-01-09,enterprise,annual,8,active
CUST_00581,mid,2023-02-20,pro,monthly,2,active
CUST_00582,small,2023-06-18,basic,monthly,1,active
CUST_00583,small,2024-04-11,basic,annual,1,active
CUST_00584,small,2023-04-13,basic,monthly,1,active
CUST_00585,mid,2023-05-31,pro,annual,2,active
CUST_00586,mid,2024-02-17,pro,annual,2,active
CUST_00587,small,2025-05-25,basic,monthly,1,active
CUST_00588,small,2025-05-22,basic,annual,1,active
CUST_00589,small,2023-10-02,basic,annual,1,active
CUST_00590,mid,2024-09-10,pro,annual,4,active
CUST_00591,small,2023-03-12,basic,monthly,1,active
CUST_00592,mid,2023-06-05,pro,annual,3,active
CUST_00593,large,2023-12-14,enterprise,annual,6,active
CUST_00594,small,2023-09-17,pro,monthly,1,active
CUST_00595,mid,2023-12-28,pro,annual,5,active
CUST_00596,mid,2023-06-02,pro,monthly,2,active
CUST_00597,small,2023-10-20,basic,monthly,1,active
CUST_00598,small,2024-02-16,basic,monthly,1,active
CUST_00599,small,2024-03-20,basic,monthly,1,active
CUST_00600,small,2025-04-19,pro,annual,1,active
CUST_00601,small,2025-07-21,basic,annual,1,active
CUST_00602,mid,2023-05-14,pro,annual,4,active
CUST_00603,large,2025-12-05,enterprise,annual,8,active
CUST_00604,small,2024-11-14,basic,annual,1,active
CUST_00605,mid,2024-12-09,pro,monthly,5,active
CUST_00606,small,2023-05-04,basic,monthly,1,active
CUST_00607,small,2025-01-04,basic,monthly,1,active
CUST_00608,mid,2023-09-06,pro,annual,3,active
CUST_00609,small,2025-11-28,basic,monthly,1,active
CUST_00610,mid,2023-03-02,pro,monthly,3,active
CUST_00611,mid,2024-08-17,pro,annual,3,active
CUST_00612,small,2023-10-03,basic,annual,1,active
CUST_00613,small,2024-03-28,basic,annual,1,active
CUST_00614,mid,2024-03-19,pro,annual,2,active
CUST_00615,large,2023-06-21,enterprise,annual,7,active
CUST_00616,small,2023-11-23,basic,monthly,1,active
CUST_00617,small,2023-02-06,basic,monthly,1,active
CUST_00618,large,2023-07-29,enterprise,monthly,9,active
CUST_00619,mid,2025-10-03,basic,annual,3,active
CUST_00620,small,2024-05-20,basic,annual,1,active
CUST_00621,small,2024-05-02,basic,monthly,1,active
CUST_00622,large,2024-12-29,pro,annual,6,active
CUST_00623,small,2024-11-01,basic,monthly,1,active
CUST_00624,mid,2023-06-27,pro,monthly,3,active
CUST_00625,small,2023-12-31,basic,monthly,1,active
CUST_00626,small,2024-06-19,basic,monthly,1,active
CUST_00627,small,2023-05-11,pro,monthly,1,active
CUST_00628,small,2025-07-31,pro,monthly,1,active
CUST_00629,small,2023-09-26,basic,monthly,1,active
CUST_00630,small,2023-12-31,pro,monthly,1,active
CUST_00631,small,2025-10-07,basic,monthly,1,active
CUST_00632,mid,2025-12-16,enterprise,annual,2,active
CUST_00633,small,2025-07-28,basic,monthly,1,active
CUST_00634,small,2024-06-08,basic,monthly,1,active
CUST_00635,small,2023-07-09,basic,monthly,1,active
CUST_00636,small,2025-07-03,basic,monthly,1,active
CUST_00637,mid,2023-01-21,pro,monthly,4,active
CUST_00638,small,2024-08-30,basic,monthly,1,active
CUST_00639,small,2024-07-05,pro,annual,1,active
CUST_00640,small,2024-07-31,basic,monthly,1,active
CUST_00641,small,2023-07-17,pro,annual,1,active
CUST_00642,small,2025-12-28,pro,monthly,1,active
CUST_00643,mid,2024-06-19,pro,monthly,3,active
CUST_00644,small,2025-03-23,basic,annual,1,active
CUST_00645,small,2024-07-15,pro,monthly,1,active
CUST_00646,small,2024-04-21,basic,annual,1,active
CUST_00647,small,2023-05-27,basic,monthly,1,active
CUST_00648,small,2024-03-31,basic,monthly,1,active
CUST_00649,mid,2025-10-21,pro,annual,2,active
CUST_00650,small,2023-04-13,basic,monthly,1,active
CUST_00651,mid,2025-04-21,enterprise,annual,4,active
CUST_00652,small,2025-05-20,pro,annual,1,active
CUST_00653,large,2023-09-27,enterprise,annual,10,active
CUST_00654,mid,2025-07-02,pro,annual,4,active
CUST_00655,small,2023-12-24,basic,monthly,1,active
CUST_00656,mid,2024-02-06,enterprise,monthly,3,active
CUST_00657,small,2023-02-04,basic,monthly,1,active
CUST_00658,large,2024-06-17,pro,monthly,7,active
CUST_00659,small,2024-11-07,enterprise,monthly,1,active
CUST_00660,mid,2024-11-14,pro,monthly,3,active
CUST_00661,mid,2023-03-09,pro,annual,3,active
CUST_00662,mid,2023-01-02,pro,annual,5,active
CUST_00663,small,2023-04-17,basic,monthly,1,active
CUST_00664,mid,2024-05-16,basic,annual,2,active
CUST_00665,mid,2025-08-06,pro,monthly,4,active
CUST_00666,large,2023-02-07,enterprise,annual,6,active
CUST_00667,small,2025-02-19,basic,annual,1,active
CUST_00668,small,2023-03-16,pro,monthly,1,active
CUST_00669,mid,2025-10-22,pro,annual,3,active
CUST_00670,large,2025-07-08,enterprise,annual,9,active
CUST_00671,large,2023-09-20,enterprise,annual,6,active
CUST_00672,large,2023-03-24,enterprise,annual,8,active
CUST_00673,small,2025-07-25,pro,monthly,1,active
CUST_00674,mid,2024-06-20,pro,annual,4,active
CUST_00675,small,2024-03-14,basic,monthly,1,active
CUST_00676,mid,2023-11-20,basic,monthly,5,active
CUST_00677,mid,2025-01-08,basic,annual,2,active
CUST_00678,small,2025-05-12,basic,monthly,1,active
CUST_00679,large,2025-08-03,pro,annual,6,active
CUST_00680,mid,2023-01-19,pro,monthly,2,active
CUST_00681,small,2025-03-31,basic,monthly,1,active
CUST_00682,small,2024-09-17,basic,annual,1,active
CUST_00683,small,2025-11-30,pro,annual,1,active
CUST_00684,small,2024-12-25,basic,monthly,1,active
CUST_00685,mid,2024-11-19,basic,annual,3,active
CUST_00686,mid,2024-09-09,enterprise,annual,2,active
CUST_00687,mid,2024-02-05,pro,monthly,3,active
CUST_00688,mid,2024-06-26,pro,monthly,3,active
CUST_00689,small,2024-02-11,basic,annual,1,active
CUST_00690,mid,2025-07-25,pro,annual,2,active
CUST_00691,small,2024-10-23,basic,annual,1,active
CUST_00692,mid,2023-03-25,pro,annual,2,active
CUST_00693,small,2025-10-19,basic,monthly,1,active
CUST_00694,large,2023-11-15,enterprise,annual,6,active
CUST_00695,small,2023-12-25,basic,monthly,1,active
CUST_00696,large,2025-09-22,enterprise,monthly,7,active
CUST_00697,small,2024-05-21,basic,monthly,1,active
CUST_00698,small,2024-03-14,pro,monthly,1,active
CUST_00699,mid,2023-08-26,pro,annual,5,active
CUST_00700,small,2025-06-14,pro,annual,1,active
CUST_00701,small,2025-06-08,basic,monthly,1,active
CUST_00702,small,2024-03-30,pro,annual,1,active
CUST_00703,small,2024-08-03,basic,monthly,1,active
CUST_00704,small,2023-05-02,basic,annual,1,active
CUST_00705,small,2025-08-31,basic,monthly,1,active
CUST_00706,mid,2024-08-31,pro,monthly,4,active
CUST_00707,small,2023-01-05,basic,monthly,1,active
CUST_00708,small,2024-10-20,pro,monthly,1,active
CUST_00709,small,2025-07-03,pro,monthly,1,active
CUST_00710,small,2025-03-02,basic,monthly,1,active
CUST_00711,small,2024-06-05,basic,monthly,1,active
CUST_00712,mid,2024-03-22,pro,annual,5,active
CUST_00713,small,2025-01-13,basic,monthly,1,active
CUST_00714,mid,2025-06-23,enterprise,annual,2,active
CUST_00715,small,2023-03-07,basic,monthly,1,active
CUST_00716,small,2024-12-22,basic,monthly,1,active
CUST_00717,small,2025-02-07,basic,monthly,1,active
CUST_00718,small,2023-09-25,pro,monthly,1,active
CUST_00719,mid,2025-08-24,pro,monthly,2,active
CUST_00720,small,2023-07-16,pro,annual,1,active
CUST_00721,mid,2025-06-04,pro,annual,4,active
CUST_00722,small,2025-06-21,basic,annual,1,active
CUST_00723,mid,2023-04-01,basic,monthly,3,active
CUST_00724,small,2023-08-17,pro,annual,1,active
CUST_00725,small,2024-07-06,basic,monthly,1,active
CUST_00726,small,2023-09-14,pro,monthly,1,active
CUST_00727,small,2023-07-10,basic,monthly,1,active
CUST_00728,small,2025-04-21,pro,monthly,1,active
CUST_00729,large,2024-09-27,enterprise,annual,8,active
CUST_00730,small,2024-10-20,basic,monthly,1,active
CUST_00731,small,2025-09-21,basic,annual,1,active
CUST_00732,small,2024-07-01,basic,monthly,1,active
CUST_00733,small,2023-10-29,basic,monthly,1,active
CUST_00734,small,2023-01-19,basic,monthly,1,active
CUST_00735,mid,2024-10-15,pro,monthly,4,active
CUST_00736,mid,2023-12-28,pro,annual,4,active
CUST_00737,mid,2025-07-06,pro,annual,2,active
CUST_00738,small,2025-12-15,basic,monthly,1,active
CUST_00739,small,2025-05-24,basic,monthly,1,active
CUST_00740,mid,2023-10-28,pro,annual,3,active
CUST_00741,mid,2025-01-29,pro,annual,2,active
CUST_00742,mid,2025-03-19,pro,annual,5,active
CUST_00743,mid,2025-03-22,basic,monthly,2,active
CUST_00744,small,2023-02-13,basic,annual,1,active
CUST_00745,small,2025-05-26,basic,annual,1,active
CUST_00746,large,2024-03-16,enterprise,annual,7,active
CUST_00747,small,2024-11-05,basic,monthly,1,active
CUST_00748,small,2023-07-13,basic,monthly,1,active
CUST_00749,small,2024-07-28,basic,monthly,1,active
CUST_00750,mid,2023-05-29,pro,annual,2,active
CUST_00751,mid,2024-03-19,basic,annual,2,active
CUST_00752,small,2023-07-27,basic,monthly,1,active
CUST_00753,mid,2023-07-27,pro,monthly,3,active
CUST_00754,large,2025-04-23,enterprise,annual,8,active
CUST_00755,small,2024-11-08,basic,annual,1,active
CUST_00756,large,2023-07-07,enterprise,annual,6,active
CUST_00757,small,2024-09-02,basic,monthly,1,active
CUST_00758,mid,2025-05-15,pro,monthly,3,active
CUST_00759,large,2024-05-04,pro,annual,9,active
CUST_00760,mid,2024-10-23,pro,monthly,2,active
CUST_00761,mid,2024-11-13,pro,annual,4,active
CUST_00762,small,2024-10-22,basic,monthly,1,active
CUST_00763,mid,2023-12-07,pro,annual,5,active
CUST_00764,small,2023-12-16,pro,monthly,1,active
CUST_00765,mid,2023-10-28,pro,monthly,3,active
CUST_00766,mid,2024-04-27,pro,monthly,2,active
CUST_00767,small,2023-08-28,basic,annual,1,active
CUST_00768,small,2025-09-30,basic,monthly,1,active
CUST_00769,small,2024-11-17,basic,monthly,1,active
CUST_00770,small,2023-05-14,basic,monthly,1,active
CUST_00771,small,2023-06-04,basic,monthly,1,active
CUST_00772,mid,2023-06-10,pro,annual,5,active
CUST_00773,mid,2023-10-21,pro,annual,2,active
CUST_00774,mid,2025-01-27,pro,annual,3,active
CUST_00775,small,2023-05-04,basic,monthly,1,active
CUST_00776,small,2024-08-28,basic,monthly,1,active
CUST_00777,small,2024-09-01,basic,annual,1,active
CUST_00778,small,2024-02-14,basic,annual,1,active
CUST_00779,small,2024-01-19,basic,annual,1,active
CUST_00780,small,2023-06-27,basic,monthly,1,active
CUST_00781,mid,2025-01-20,pro,monthly,2,active
CUST_00782,small,2025-04-11,basic,annual,1,active
CUST_00783,small,2025-11-03,basic,monthly,1,active
CUST_00784,small,2024-10-10,basic,annual,1,active
CUST_00785,small,2023-10-07,basic,monthly,1,active
CUST_00786,mid,2024-02-10,pro,annual,4,active
CUST_00787,small,2024-12-11,basic,annual,1,active
CUST_00788,mid,2024-11-04,enterprise,monthly,5,active
CUST_00789,small,2025-11-05,pro,monthly,1,active
CUST_00790,mid,2023-09-15,pro,annual,2,active
CUST_00791,small,2023-11-01,basic,monthly,1,active
CUST_00792,small,2025-08-27,pro,annual,1,active
CUST_00793,small,2024-05-16,basic,monthly,1,active
CUST_00794,mid,2024-08-07,pro,annual,3,active
CUST_00795,mid,2025-05-08,pro,monthly,4,active
CUST_00796,mid,2023-01-09,pro,annual,2,active
CUST_00797,small,2025-06-05,basic,monthly,1,active
CUST_00798,small,2024-07-21,basic,annual,1,active
CUST_00799,mid,2025-04-01,pro,annual,3,active
CUST_00800,small,2025-08-13,basic,monthly,1,active
CUST_00801,mid,2023-07-24,pro,monthly,5,active
CUST_00802,mid,2025-04-26,pro,monthly,2,active
CUST_00803,small,2023-06-07,basic,monthly,1,active
CUST_00804,small,2025-12-02,basic,monthly,1,active
CUST_00805,small,2024-05-23,basic,annual,1,active
CUST_00806,mid,2025-07-07,pro,monthly,2,active
CUST_00807,small,2024-03-20,pro,annual,1,active
CUST_00808,small,2024-04-13,basic,monthly,1,active
CUST_00809,mid,2023-09-08,pro,monthly,5,active
CUST_00810,small,2024-08-24,pro,monthly,1,active
CUST_00811,small,2025-01-10,basic,monthly,1,active
CUST_00812,small,2023-04-02,basic,monthly,1,active
CUST_00813,mid,2024-10-27,pro,monthly,3,active
CUST_00814,mid,2025-01-09,pro,monthly,3,active
CUST_00815,small,2023-03-23,basic,monthly,1,active
CUST_00816,small,2025-02-13,basic,monthly,1,active
CUST_00817,mid,2023-07-21,enterprise,annual,3,active
CUST_00818,small,2024-09-06,basic,annual,1,active
CUST_00819,mid,2023-06-10,pro,annual,3,active
CUST_00820,mid,2025-12-14,pro,annual,4,active
CUST_00821,small,2024-07-14,basic,monthly,1,active
CUST_00822,small,2023-05-30,basic,monthly,1,active
CUST_00823,large,2025-12-29,enterprise,annual,10,active
CUST_00824,mid,2025-07-27,basic,annual,3,active
CUST_00825,mid,2025-08-05,pro,monthly,2,active
CUST_00826,mid,2024-06-17,pro,monthly,4,active
CUST_00827,small,2023-10-14,pro,monthly,1,active
CUST_00828,mid,2023-06-06,pro,annual,3,active
CUST_00829,mid,2023-12-26,pro,annual,2,active
CUST_00830,small,2025-08-30,pro,annual,1,active
CUST_00831,mid,2023-07-24,pro,annual,5,active
CUST_00832,mid,2025-08-20,pro,annual,2,active
CUST_00833,small,2025-06-03,basic,monthly,1,active
CUST_00834,small,2025-09-28,basic,monthly,1,active
CUST_00835,small,2025-07-01,basic,annual,1,active
CUST_00836,mid,2024-06-05,pro,monthly,3,active
CUST_00837,mid,2023-01-30,pro,monthly,5,active
CUST_00838,small,2025-04-04,basic,monthly,1,active
CUST_00839,large,2025-05-19,enterprise,annual,8,active
CUST_00840,small,2025-05-04,basic,annual,1,active
CUST_00841,small,2025-10-23,basic,annual,1,active
CUST_00842,small,2025-06-04,basic,monthly,1,active
CUST_00843,small,2025-05-18,basic,monthly,1,active
CUST_00844,small,2025-07-27,basic,monthly,1,active
CUST_00845,small,2024-03-07,basic,monthly,1,active
CUST_00846,mid,2023-09-09,pro,monthly,3,active
CUST_00847,mid,2025-09-24,pro,monthly,3,active
CUST_00848,small,2023-02-17,basic,monthly,1,active
CUST_00849,small,2025-11-03,basic,monthly,1,active
CUST_00850,small,2024-09-07,basic,annual,1,active
CUST_00851,small,2024-12-05,basic,monthly,1,active
CUST_00852,small,2025-07-21,basic,monthly,1,active
CUST_00853,small,2024-03-09,basic,monthly,1,active
CUST_00854,mid,2024-08-31,pro,monthly,4,active
CUST_00855,small,2023-12-20,basic,monthly,1,active
CUST_00856,small,2025-06-12,basic,monthly,1,active
CUST_00857,small,2024-01-22,basic,monthly,1,active
CUST_00858,small,2023-10-23,basic,monthly,1,active
CUST_00859,small,2024-10-26,enterprise,monthly,1,active
CUST_00860,small,2023-09-10,basic,monthly,1,active
CUST_00861,small,2023-12-16,basic,monthly,1,active
CUST_00862,small,2024-09-10,basic,monthly,1,active
CUST_00863,large,2024-07-17,enterprise,annual,6,active
CUST_00864,small,2025-09-03,basic,annual,1,active
CUST_00865,small,2025-10-09,basic,monthly,1,active
CUST_00866,mid,2025-06-05,pro,monthly,4,active
CUST_00867,small,2024-01-16,basic,annual,1,active
CUST_00868,small,2023-05-25,basic,monthly,1,active
CUST_00869,large,2023-10-01,pro,monthly,7,active
CUST_00870,mid,2024-08-04,pro,annual,4,active
CUST_00871,small,2023-04-22,basic,monthly,1,active
CUST_00872,small,2024-08-03,basic,annual,1,active
CUST_00873,mid,2023-10-03,basic,annual,4,active
CUST_00874,mid,2023-07-12,pro,monthly,3,active
CUST_00875,small,2024-06-29,basic,annual,1,active
CUST_00876,mid,2023-05-01,pro,annual,3,active
CUST_00877,small,2025-12-26,basic,monthly,1,active
CUST_00878,small,2024-03-16,basic,monthly,1,active
CUST_00879,small,2024-09-07,basic,monthly,1,active
CUST_00880,large,2023-01-14,enterprise,annual,8,active
CUST_00881,mid,2024-08-15,pro,annual,2,active
CUST_00882,small,2023-09-28,basic,monthly,1,active
CUST_00883,small,2025-06-24,basic,annual,1,active
CUST_00884,small,2023-05-26,basic,annual,1,active
CUST_00885,small,2024-09-20,basic,monthly,1,active
CUST_00886,mid,2025-04-24,pro,monthly,4,active
CUST_00887,small,2024-03-17,basic,monthly,1,active
CUST_00888,small,2025-07-28,basic,monthly,1,active
CUST_00889,small,2023-08-11,basic,monthly,1,active
CUST_00890,small,2025-04-14,basic,annual,1,active
CUST_00891,small,2023-11-08,basic,monthly,1,active
CUST_00892,large,2025-07-10,enterprise,monthly,8,active
CUST_00893,small,2025-05-25,basic,monthly,1,active
CUST_00894,small,2025-05-12,pro,monthly,1,active
CUST_00895,large,2024-07-12,enterprise,monthly,9,active
CUST_00896,small,2024-09-09,basic,annual,1,active
CUST_00897,small,2025-03-04,basic,annual,1,active
CUST_00898,small,2023-03-09,basic,monthly,1,active
CUST_00899,small,2024-12-06,basic,monthly,1,active
CUST_00900,mid,2025-08-03,pro,annual,5,active
CUST_00901,mid,2025-05-23,pro,annual,5,active
CUST_00902,large,2024-10-09,enterprise,annual,7,active
CUST_00903,mid,2023-02-11,enterprise,monthly,2,active
CUST_00904,mid,2024-07-31,enterprise,annual,4,active
CUST_00905,mid,2023-09-29,basic,annual,2,active
